order_id,category,supplier,marketing_channel,region,order_value,shipping_days,customer_rating,discount_percent,is_weekend_order,returned,return_risk_score,risk_category
7527,Sports,SupplierD,Organic Search,North,42.692469057860144,13,2.933073162653529,21.35721316445146,1,0,0.42474252630577225,Very High
2327,Beauty,SupplierC,Direct,West,148.56485842593406,11,3.466477793540796,15.650745532239798,1,0,0.42461171620546106,Very High
9708,Clothing,SupplierC,Direct,West,58.659641014820394,11,2.683000066480178,15.224502097227553,0,1,0.4245630333646664,Very High
3842,Electronics,SupplierE,Affiliate,East,90.53860650551567,10,3.2405871197360687,12.673719368886797,0,0,0.42454664557128596,Very High
4227,Home & Garden,SupplierD,Affiliate,East,16.6424300376765,11,2.3228774644583554,12.8440696308402,0,0,0.4243924031669722,Very High
7270,Electronics,SupplierE,Direct,West,30.89777314529295,11,3.437489365410017,16.892634022072492,0,1,0.4239871752667399,Very High
3341,Clothing,SupplierE,Affiliate,North,22.52648549315737,10,3.441962499553121,15.919533513983788,0,1,0.42359654872712366,Very High
9476,Clothing,SupplierD,Direct,East,92.36113093440628,11,2.8680920345472405,10.563082615688355,0,1,0.423553702463093,Very High
7891,Books,SupplierE,Direct,East,15.782017192499387,10,2.9939669046803923,8.062687413040095,1,1,0.4233459249193412,Very High
780,Books,SupplierA,Email,North,207.19345430329003,12,3.1909388345950935,2.8406894251398573,0,1,0.4232937779345168,Very High
8176,Home & Garden,SupplierA,Direct,West,293.132968871886,13,3.4148263162029826,0.34802604254393965,0,0,0.42327831086510215,Very High
266,Electronics,SupplierB,Direct,Central,86.27363172856474,12,3.442875733423084,0.6660946915508046,0,0,0.4230694274997555,Very High
4338,Home & Garden,SupplierE,Organic Search,East,119.83552740551599,12,2.7184641969773717,6.573806419739704,0,1,0.42251781115076376,Very High
1331,Beauty,SupplierA,Organic Search,South,69.13425169685527,12,2.9331851404508202,6.494555585142984,1,0,0.4224007544935247,Very High
8959,Books,SupplierD,Social Media,South,23.57066508158623,12,3.426167169370015,0.894794393278952,0,0,0.4223759016826985,Very High
4546,Beauty,SupplierA,Paid Search,East,60.97974817077612,12,3.1508369838177375,6.107492305288545,0,0,0.42235781060810773,Very High
6659,Clothing,SupplierE,Direct,East,80.75585212909111,10,3.452643522974255,6.073708353230454,0,1,0.42222432978769403,Very High
7490,Clothing,SupplierC,Email,West,95.46902536575917,12,2.6776903235003955,7.798709383787042,0,1,0.4221641058401116,Very High
978,Home & Garden,SupplierC,Organic Search,North,96.64730435243173,13,2.3309056309112357,8.102238711432278,0,1,0.4221078116622773,Very High
9761,Books,SupplierE,Direct,North,22.29701461664146,10,2.8212436521874795,2.3481215049693107,1,1,0.4220226930390219,Very High
1628,Toys,SupplierD,Email,North,167.0719857654238,13,3.2292873719622897,19.328537685211117,0,0,0.4219126653172895,Very High
7614,Toys,SupplierD,Email,South,46.75663248314698,13,3.128724924107593,13.186327853937481,0,0,0.42179517591423,Very High
4500,Clothing,SupplierE,Email,South,77.13832080715596,6,3.3134595173808252,31.637580710275156,0,0,0.4217587259897523,Very High
1397,Books,SupplierC,Paid Search,North,19.41784961744601,12,3.3537401515622713,1.4855570013180017,0,0,0.4216189558791911,Very High
8908,Books,SupplierB,Organic Search,North,29.111479532508547,12,3.1767300842705906,0.9700235232627237,0,0,0.4213746843784066,Very High
3781,Sports,SupplierC,Paid Search,South,83.45088916796416,14,3.2417841064521244,1.4716646629480066,1,0,0.42120596646224867,Very High
1258,Books,SupplierB,Organic Search,East,13.274213362574402,12,3.02871543360569,15.568086505653707,1,0,0.42094841087561835,Very High
2741,Electronics,SupplierB,Direct,Central,63.7882479968262,8,3.2895768993435857,31.063048427069706,0,1,0.42091796034854617,Very High
3253,Sports,SupplierC,Paid Search,East,67.08792077577274,14,3.4394562206148676,1.0665202387509778,1,1,0.42090069750744336,Very High
668,Electronics,SupplierA,Paid Search,West,41.508336458936306,14,3.2627460406409265,1.2907284097524054,0,0,0.4208757466787988,Very High
9730,Beauty,SupplierC,Email,Central,112.06371449540444,11,2.9429279717790005,0.7022302105158675,1,0,0.420806810503443,Very High
1469,Electronics,SupplierA,Direct,South,33.2177674459699,12,1.0307363456087666,8.850911437298377,1,1,0.4205932071157667,Very High
5895,Books,SupplierA,Affiliate,North,19.260674777960297,11,2.362667420987643,4.190070251075823,0,0,0.4201061155930958,Very High
8848,Electronics,SupplierE,Direct,East,130.93586739043107,11,3.4746940724247883,5.249824232110287,0,1,0.4200659739364672,Very High
2266,Beauty,SupplierB,Affiliate,East,25.780222353513466,10,2.823903563150426,8.750202802020421,0,1,0.41990374970970995,Very High
3577,Books,SupplierE,Social Media,South,121.89545446124406,11,2.1289692548940713,2.1913619671383833,0,1,0.41986740787507437,Very High
8784,Sports,SupplierA,Email,North,201.54081507912687,14,2.9488446216925164,10.762823925264168,1,0,0.41983841762612295,Very High
2180,Sports,SupplierE,Direct,East,127.87980141155118,12,3.150052214505627,16.279593485928135,1,1,0.4194209727557131,Very High
3327,Electronics,SupplierB,Affiliate,Central,37.128687585613456,8,3.311766908825093,35.07899402698683,1,1,0.4191557771704763,Very High
3948,Books,SupplierA,Direct,West,120.60053300469853,7,2.1429558841281877,39.92002060026594,0,0,0.4189927906873107,Very High
5461,Toys,SupplierC,Social Media,East,56.10100608421033,14,2.219248356079412,15.641300719889976,1,1,0.4187445741822905,Very High
3195,Toys,SupplierA,Affiliate,Central,77.77459363477409,13,2.9721617978570913,19.524273090096816,0,1,0.41858824251817506,Very High
3878,Beauty,SupplierD,Email,South,37.67880474572406,10,3.4653352996570863,12.945724855722919,0,1,0.4184463965521232,Very High
1792,Toys,SupplierE,Direct,West,32.52157557073106,12,2.9383782290394094,18.494824398773286,0,1,0.41843124843742685,Very High
223,Beauty,SupplierA,Email,Central,82.23368140915979,11,3.3620515867170977,5.927680028316063,0,1,0.4183810452593429,Very High
7592,Home & Garden,SupplierC,Direct,West,32.69826266202225,12,2.56786033641057,3.865076437941447,0,1,0.417922091299347,Very High
4955,Electronics,SupplierB,Direct,North,28.508925183060914,12,2.857190302331352,1.2877734222631199,0,0,0.4177800800813546,Very High
8381,Toys,SupplierB,Organic Search,South,31.63835967740312,14,2.575672882712925,11.524813283121295,0,0,0.41755643244388657,Very High
6255,Clothing,SupplierD,Email,South,193.6218873049174,11,3.390562606974046,4.463269995133977,0,1,0.41754046643752213,Very High
8960,Electronics,SupplierB,Organic Search,North,112.93704796960989,13,3.207169975941312,14.326153486136803,0,0,0.4173377630470949,Very High
6871,Books,SupplierE,Direct,West,126.44247794532767,10,3.1024557362261787,3.5728651173566357,0,1,0.4172132042038895,Very High
8737,Books,SupplierC,Organic Search,North,166.39962034619805,11,2.7663036487137793,9.550755540653071,0,1,0.41707370161168705,Very High
4904,Books,SupplierA,Organic Search,Central,32.790367063283206,12,2.98451216406354,20.69186078393139,1,1,0.4169709541291389,Very High
5901,Clothing,SupplierB,Social Media,South,34.50837103313821,13,3.203011034472296,5.69116519941732,0,0,0.4167743761987233,Very High
1446,Books,SupplierD,Paid Search,South,53.83559368605646,11,2.5159861991473944,5.620498179200838,1,0,0.4165812622492624,Very High
973,Toys,SupplierE,Affiliate,South,66.19746106086694,7,3.4469160743289877,46.60672889894578,0,1,0.4165080854194651,Very High
4138,Books,SupplierD,Direct,Central,89.93703955327487,9,2.7074170533720894,19.191659574105316,0,0,0.41649268453046234,Very High
7536,Toys,SupplierB,Direct,West,62.12391144203927,14,3.4495496929716007,5.675038421799423,1,0,0.4164273295967019,Very High
4004,Beauty,SupplierC,Paid Search,North,85.15959748883503,11,3.3808927937268622,12.63464623432776,1,0,0.4162496816635545,Very High
8351,Electronics,SupplierD,Direct,Central,67.34858246768961,6,3.008167082955683,32.391286135141904,0,0,0.4157764569587211,Very High
3048,Sports,SupplierA,Social Media,West,40.46931629381256,11,2.9300142489141394,32.66386749929077,0,0,0.4156943841994472,Very High
3636,Clothing,SupplierC,Paid Search,West,235.78719978415324,7,2.8282560998636255,42.28361230088933,0,1,0.41546283073798457,Very High
3931,Electronics,SupplierA,Organic Search,East,28.287972532803476,13,3.21424387047679,12.26606976384675,0,0,0.41545683017629065,Very High
7263,Beauty,SupplierB,Organic Search,West,87.78683720822602,11,3.414563960512438,10.368527886188625,0,0,0.41511283761178386,Very High
835,Electronics,SupplierB,Organic Search,West,14.110276218357049,13,3.4486610904827315,10.281453148292945,0,1,0.4150871130993043,Very High
4519,Home & Garden,SupplierE,Direct,East,43.261017936908694,11,2.9582304523086185,6.131655260053108,1,1,0.4150548978331454,Very High
45,Home & Garden,SupplierA,Paid Search,West,79.13848585123013,14,3.2618931667081856,22.11924926971058,1,0,0.41492000204532137,Very High
5510,Home & Garden,SupplierD,Paid Search,Central,88.96450079311317,12,2.6351944541389614,4.704152622809711,1,0,0.4141670235165978,Very High
8639,Home & Garden,SupplierE,Paid Search,North,124.75659170415742,12,2.806041606807822,10.260311532000056,0,1,0.4138425212731323,Very High
2161,Electronics,SupplierE,Direct,Central,81.57267571576766,10,3.3723042291633534,4.498233615425415,0,0,0.41357633106855235,Very High
7723,Toys,SupplierA,Affiliate,Central,145.62591047415722,13,1.9934958630089015,2.7593076725821533,0,1,0.41333859994343297,Very High
8243,Beauty,SupplierD,Email,Central,270.5126298207013,9,3.03025208187549,15.626594455727718,1,1,0.4133342651214715,Very High
6348,Toys,SupplierE,Paid Search,South,38.32983486656662,13,3.4045967039063187,12.565379915950132,0,0,0.41315493468898423,Very High
6531,Books,SupplierB,Email,South,42.950070758041704,11,2.8480832867491843,7.82420555252894,0,1,0.4128944911149045,Very High
8328,Home & Garden,SupplierE,Direct,Central,10.68767025839841,11,3.219819261291631,13.755669152282481,1,0,0.4126477772540531,Very High
4976,Home & Garden,SupplierD,Paid Search,East,213.38330310889847,12,3.284204172251379,13.019689863116863,0,0,0.41262174649775013,Very High
6189,Clothing,SupplierA,Paid Search,East,83.75401133638157,12,2.1754732620334023,3.029310308661801,0,1,0.4124637344935794,Very High
3549,Beauty,SupplierC,Organic Search,East,80.63337798552435,10,2.617398936824461,14.64785407853965,1,0,0.4124193059070656,Very High
4346,Books,SupplierB,Direct,Central,81.12608883290872,10,2.8828680336817953,14.959294024372268,0,0,0.41206064504348383,Very High
8139,Beauty,SupplierB,Email,East,35.73162741808402,11,3.389866295748738,0.827147123359603,1,1,0.41199179102433725,Very High
2173,Toys,SupplierE,Organic Search,Central,37.33932254339506,12,2.629953557324246,8.534139844467482,0,0,0.41192759853655375,Very High
2053,Toys,SupplierB,Direct,Central,54.62025154372623,9,2.841463630369592,28.3280400887844,0,1,0.41191927328345074,Very High
5944,Books,SupplierB,Paid Search,Central,13.051378019622135,12,2.9145461183654886,1.428283481997806,1,0,0.4117177446514672,Very High
308,Books,SupplierB,Paid Search,North,45.72408599718757,12,3.041377181563094,3.3850677773462765,1,0,0.411255265639591,Very High
7798,Toys,SupplierD,Affiliate,West,58.270579011377095,12,3.056698824521595,0.6059309877661314,0,1,0.41119045481713096,Very High
7856,Toys,SupplierE,Email,South,39.084056585363555,12,2.7356009752392927,4.727086148060186,0,0,0.41117547493732065,Very High
3685,Sports,SupplierD,Social Media,West,96.47412430000652,14,3.3277139484055387,0.7498232442842687,0,1,0.4110699489023303,Very High
5098,Toys,SupplierC,Direct,West,37.981983997544845,13,3.1698662236093167,1.983005506691267,0,1,0.41106183164009874,Very High
5839,Books,SupplierC,Direct,North,112.27417741296573,11,3.4173605882621736,9.059904995877057,1,1,0.4110526121744288,Very High
4558,Beauty,SupplierC,Social Media,East,49.93755581863179,11,3.4467739164891227,8.771990190487028,0,1,0.4110135307648692,Very High
7219,Books,SupplierE,Social Media,West,14.010595338824059,11,3.238834418144162,3.310612689085049,0,1,0.4110071523737307,Very High
3116,Clothing,SupplierE,Affiliate,West,86.40270800267696,9,3.070645841530429,17.71064155086973,0,0,0.41078060873995736,Very High
6160,Toys,SupplierB,Email,North,19.061113520093887,14,3.0255448516265044,2.304688850254137,1,0,0.4106087922827043,Very High
5775,Sports,SupplierC,Paid Search,South,101.7704611962765,13,1.7975149042886693,15.287870771994204,0,0,0.4101787034822235,Very High
999,Books,SupplierA,Organic Search,South,24.7184152011889,12,2.920355342706011,19.75944228582736,1,0,0.41013093815392193,Very High
468,Clothing,SupplierD,Social Media,East,109.36793887646591,12,3.265393738610399,2.2216682318050536,0,1,0.41000358649133684,Very High
6840,Books,SupplierB,Paid Search,East,19.08516004085479,12,3.3894259840354795,14.160528585658167,1,0,0.409797448698493,Very High
6861,Books,SupplierB,Email,Central,70.37478943918609,11,3.327169696340838,5.108216308693909,1,1,0.4096552681256338,Very High
6915,Sports,SupplierC,Direct,North,8.887573239776229,12,2.9698039054395764,21.618885867993992,0,1,0.40961465420179427,Very High
6193,Books,SupplierB,Social Media,Central,227.03552765834704,11,2.3977098121622102,16.41214633891465,0,0,0.40944946827912637,Very High
7365,Home & Garden,SupplierA,Direct,North,146.10035320178315,13,3.1482222063697485,16.60697174083991,1,0,0.4094198578402907,Very High
3938,Beauty,SupplierA,Direct,North,131.97148927249918,11,3.248709004780917,0.1979729217605086,0,1,0.40884167315361536,Very High
7619,Clothing,SupplierA,Email,East,48.57249462661638,12,3.2664440171130957,15.465685887912496,1,1,0.4087142359758236,Very High
3208,Books,SupplierC,Affiliate,Central,25.84732297955271,10,3.2585784397803144,4.17556536845353,1,1,0.408512871354315,Very High
2285,Electronics,SupplierE,Paid Search,North,81.3919461395997,11,3.2535061847064277,0.7811491365183039,0,0,0.4083682342870117,Very High
9965,Home & Garden,SupplierA,Social Media,West,67.96332190690264,14,3.4703687989573533,15.384822112618048,0,1,0.4083136077819538,Very High
3767,Home & Garden,SupplierC,Organic Search,South,104.7460997474157,13,3.305472830292947,0.467871297807223,0,1,0.4081342951994222,Very High
3308,Beauty,SupplierE,Email,East,64.48840219632312,9,3.159766793301584,2.501883382396538,1,1,0.4079028686981893,Very High
7864,Books,SupplierE,Paid Search,Central,80.97218174527892,10,3.351906051972486,8.881207318922153,1,0,0.4076806985805675,Very High
8645,Clothing,SupplierD,Affiliate,South,14.456178343105048,10,3.417246991698466,8.546454306941452,0,1,0.40738660611762106,Very High
3668,Books,SupplierC,Direct,West,37.603441928330945,10,3.359645284320344,24.469755885151162,0,0,0.4071662862591443,Very High
6805,Electronics,SupplierC,Affiliate,West,58.55981899179449,11,2.981703201519313,4.397700968920008,1,0,0.4071557269434748,Very High
2295,Beauty,SupplierA,Affiliate,South,55.037214684849886,10,2.87269952551277,3.7196179756943852,0,0,0.4066133133149917,Very High
9680,Books,SupplierA,Social Media,Central,203.31295196441008,12,3.298550336849767,13.001707850151119,0,0,0.4064504945553317,Very High
1029,Toys,SupplierE,Organic Search,South,48.81375531992958,12,2.592789923971719,4.543028682671965,0,0,0.4063432734092979,Very High
3380,Books,SupplierC,Paid Search,Central,14.679261591815974,11,3.2117009377530534,4.509794253312716,0,0,0.4059644962941486,Very High
5041,Home & Garden,SupplierC,Affiliate,East,35.317392265010156,11,3.0049733135980947,4.362776346088195,0,0,0.4058620771641956,Very High
50,Home & Garden,SupplierD,Organic Search,East,39.961400989067826,11,2.5150308672453914,21.677240584372267,0,0,0.4056827054088868,Very High
2637,Electronics,SupplierE,Paid Search,South,44.891817275166005,11,3.1186536026643057,7.879606633748892,0,0,0.4053996223462493,Very High
2782,Toys,SupplierC,Affiliate,North,83.64758895320234,12,3.3455987435218892,1.6633101038814173,0,0,0.4051331527830504,Very High
8887,Toys,SupplierA,Email,North,93.61788124826053,14,2.497723031733989,6.099742283665894,0,0,0.4047100647528437,Very High
9972,Clothing,SupplierA,Affiliate,South,93.59130470361872,8,3.437527441490653,26.005298926661553,0,1,0.4044505355187742,Very High
7913,Home & Garden,SupplierC,Social Media,East,14.661059603731863,13,3.355419807260123,2.9986093217531486,0,1,0.404367467591243,Very High
3875,Clothing,SupplierC,Paid Search,Central,17.428612466500383,8,3.4772791925572566,29.090093201095133,1,1,0.40432016803990345,Very High
927,Sports,SupplierA,Email,West,18.823844693207437,14,3.2486024484345326,1.6973543000990383,1,1,0.4042139278774528,Very High
3932,Toys,SupplierB,Direct,North,27.377337778691828,13,3.3142887560678926,9.945681795729733,0,1,0.4041776749168597,Very High
7351,Books,SupplierD,Affiliate,East,56.266562124766466,9,3.4666287176551913,23.394635749786087,1,1,0.40403051198438894,Very High
6825,Clothing,SupplierD,Paid Search,Central,50.776996351557365,11,3.4851504457161937,12.742734424751362,1,1,0.40340965310288146,Very High
64,Electronics,SupplierC,Direct,West,47.253193747307954,11,3.479058477629878,13.891889273796343,0,0,0.40305353376613234,Very High
9125,Sports,SupplierC,Organic Search,Central,277.348794817931,12,3.4276604605062264,0.46881484285760644,0,1,0.4029878263141741,Very High
7233,Books,SupplierD,Organic Search,East,147.16094588742428,10,3.47285766739057,22.534555654687473,0,0,0.40271608113395935,Very High
2254,Electronics,SupplierE,Email,Central,22.94161226235337,10,2.453402610416103,7.925662803472405,1,0,0.4022852427462791,Very High
6610,Toys,SupplierB,Paid Search,East,29.95872650571603,14,3.4540719499958894,3.5009444755987538,0,1,0.40179592501975564,Very High
2511,Beauty,SupplierE,Social Media,West,21.34773336686291,10,3.1244857269408737,0.53431228861694,0,0,0.40170463077977553,Very High
2585,Sports,SupplierC,Paid Search,South,57.3413746865381,13,3.472757904890033,3.039629141748747,0,0,0.4011889859446276,Very High
8701,Sports,SupplierE,Email,South,25.431210247300104,11,2.841514303627825,13.849427594102394,0,0,0.4008623162137603,Very High
3256,Beauty,SupplierD,Social Media,South,53.88531230577882,10,2.7727637310026263,0.04225728012421653,0,0,0.4008051420104232,Very High
9248,Sports,SupplierD,Direct,West,67.10653683341872,11,2.6148386868406845,5.76447132005563,0,0,0.4007159453564294,Very High
4155,Home & Garden,SupplierA,Affiliate,East,25.179523450409395,12,3.384332316055416,4.458824679670507,0,0,0.40061850622080153,Very High
8490,Home & Garden,SupplierE,Social Media,West,321.9445462515976,11,3.3968681741417477,11.291567597478565,0,1,0.4006131342580994,Very High
4197,Clothing,SupplierC,Affiliate,North,50.859197083370255,5,3.2140752456698714,52.632784709645065,0,1,0.4005337386405817,Very High
7399,Toys,SupplierC,Affiliate,West,69.85685973301513,12,2.7625847638600414,7.389071562171728,1,0,0.4004542302396418,Very High
3413,Beauty,SupplierD,Social Media,Central,25.39242152233555,10,3.427183837932731,11.800999162715133,0,0,0.4002790147161985,Very High
3981,Books,SupplierD,Paid Search,South,37.5241108423854,6,2.6957454352570265,28.566976180289206,1,0,0.40022911560424357,Very High
2179,Electronics,SupplierC,Email,Central,29.81532878660916,11,3.2776475727130623,3.044160974963566,0,1,0.39979910417109304,Very High
5508,Home & Garden,SupplierB,Email,Central,15.226995969474443,12,2.911659520423169,18.039708978114348,1,1,0.3997185944974038,Very High
9381,Home & Garden,SupplierB,Paid Search,West,44.22904251487345,13,3.045322045339131,14.916945834943018,1,0,0.3993641129227329,Very High
7716,Books,SupplierD,Affiliate,North,43.38851390006362,9,3.495783284321256,0.998438049312505,0,0,0.39929895919313624,Very High
2451,Clothing,SupplierD,Organic Search,North,53.76255131671836,10,2.8358470730836958,12.01070911637716,0,1,0.39928642488584265,Very High
8999,Books,SupplierD,Direct,East,146.6472467566886,9,2.611718317324856,4.447555882823929,0,0,0.39912405087737773,Very High
7301,Toys,SupplierD,Direct,West,18.531263465836503,12,3.1970872263309102,6.47831320343127,0,0,0.39897291319384914,Very High
2349,Sports,SupplierC,Organic Search,South,23.93260362495134,12,2.487170786350458,18.992336421871475,0,0,0.3986847280487055,Very High
718,Books,SupplierA,Affiliate,East,53.18667348600961,10,3.188786175497974,10.135074764694686,0,0,0.39828864220697174,Very High
1165,Beauty,SupplierB,Email,North,78.7002173651639,10,3.022201256319838,0.818821178313788,1,0,0.3979340335907813,Very High
5329,Home & Garden,SupplierD,Affiliate,East,32.41526006849398,6,3.29352604924091,38.699708418451465,1,0,0.3978799105044052,Very High
7273,Beauty,SupplierB,Social Media,North,121.19407681986684,7,3.3170347576650023,25.61841971575008,0,0,0.3974170121589898,Very High
8503,Clothing,SupplierA,Direct,Central,139.7474336493599,11,2.8327562257300203,3.3074021990900833,0,0,0.39736215641122796,Very High
375,Toys,SupplierC,Paid Search,South,82.52278198029376,13,3.0812558809414377,1.8543167077361946,0,1,0.39721633701797515,Very High
2557,Electronics,SupplierE,Organic Search,West,16.769513726158415,10,2.1275580003992167,10.252632176061052,0,0,0.3969932399552878,Very High
3134,Electronics,SupplierC,Paid Search,West,28.799437094153717,12,3.4331934726146174,4.4317285600153795,0,1,0.3968380876017334,Very High
6592,Sports,SupplierB,Organic Search,East,34.7198393693226,13,2.971183132762734,0.903058655320411,1,0,0.39675233390748205,Very High
5524,Electronics,SupplierA,Paid Search,North,96.68927495672344,13,3.1291412511084378,9.947973855769973,0,1,0.3962367001417961,Very High
3001,Toys,SupplierA,Affiliate,Central,114.80180685057874,13,3.2170468450375123,2.1142837521132134,0,0,0.39616823058794626,Very High
797,Books,SupplierB,Organic Search,East,98.52980844476572,11,2.9081591332437875,3.9310196509740325,0,0,0.39604309152209227,Very High
9074,Beauty,SupplierE,Paid Search,West,39.259503532992454,9,3.26995946382404,22.3428350009357,0,0,0.39599218674047704,Very High
6414,Toys,SupplierA,Direct,East,121.21997636772596,13,2.3927960780981525,0.8438255356373814,0,0,0.3957119771410067,Very High
4874,Beauty,SupplierD,Email,North,26.9321601271223,9,3.2374467195642946,0.38207449197602555,0,0,0.3956282932301289,Very High
1819,Home & Garden,SupplierB,Affiliate,Central,31.558400573148692,11,2.898312893021278,18.194041077457058,1,0,0.3956183980338302,Very High
4749,Toys,SupplierE,Paid Search,Central,15.563971001337459,12,3.1251553337322244,5.727865035547809,0,0,0.3953723473472082,Very High
4011,Books,SupplierD,Affiliate,West,148.32682132383025,9,3.1664959388930356,5.458177937657988,0,0,0.3952934889473497,Very High
1184,Clothing,SupplierB,Direct,North,58.084628671341015,10,2.993760365362271,21.693084186534556,0,1,0.3951092745278585,Very High
1150,Beauty,SupplierE,Social Media,Central,51.970864244270686,9,3.128703491978942,8.672062414325627,0,0,0.39508354614026425,Very High
6918,Sports,SupplierC,Social Media,North,39.481225387214394,13,3.007267761412569,13.392355674661376,1,1,0.3949050780389394,Very High
2553,Clothing,SupplierE,Email,Central,19.798145979052737,9,2.5786128713496845,1.7664234372114807,0,1,0.39490159926370155,Very High
9221,Books,SupplierE,Social Media,North,51.479153829255274,10,3.484445076833353,0.27451830426604573,0,0,0.3948457344254861,Very High
9339,Home & Garden,SupplierE,Organic Search,South,12.246338454753467,11,2.9826265108019383,15.45472652184092,1,0,0.3947836935086037,Very High
150,Home & Garden,SupplierB,Email,South,18.842853844734076,12,3.11716019220542,24.427241445809248,1,0,0.39414053505678603,Very High
9993,Books,SupplierB,Organic Search,Central,284.70665029873817,9,1.8768232599094552,14.88254592813696,0,0,0.3940319473597659,Very High
4622,Sports,SupplierB,Affiliate,West,41.52914736070878,12,2.8518807250263767,0.7120964358016167,1,0,0.393843679805111,Very High
9845,Home & Garden,SupplierA,Organic Search,Central,39.27225227773763,8,2.2275943627421233,35.94211307876756,0,0,0.39371450595072643,Very High
1490,Sports,SupplierC,Affiliate,West,42.67313963274665,11,2.861339190394844,11.336193889304392,0,1,0.393658274572821,Very High
5533,Books,SupplierA,Email,West,49.086534799550996,11,3.128705075575632,14.764822631956026,1,1,0.3934344066435836,Very High
3028,Toys,SupplierA,Direct,Central,19.41534483921833,13,3.0093782513580267,11.6810910793626,1,0,0.393401162932094,Very High
3345,Books,SupplierE,Direct,West,43.83498345871727,9,3.410995485193544,2.7196143683498604,1,0,0.3930965753840183,Very High
816,Clothing,SupplierD,Social Media,East,21.81313393431788,11,3.1441939454310637,10.794689079119673,1,1,0.39304151685942906,Very High
5999,Sports,SupplierD,Email,North,72.65534935370826,11,2.9441003280758364,1.009149701251185,0,1,0.3929240277457452,Very High
4804,Books,SupplierE,Paid Search,East,87.26877072507892,9,3.3453428072138403,11.585889788588284,0,0,0.3929179776650465,Very High
1495,Beauty,SupplierE,Direct,East,30.827970003615125,8,3.4964046142870133,1.5468334279278653,0,0,0.39260901335777354,Very High
3155,Toys,SupplierE,Email,South,56.54080298058516,11,3.0085533697701132,14.927308758598492,0,1,0.3925783679974884,Very High
253,Home & Garden,SupplierA,Paid Search,Central,40.25361516300272,13,3.216441272413192,8.80136184143647,1,0,0.39239348845863586,Very High
6731,Clothing,SupplierC,Email,South,68.57196721280557,10,3.007222653965814,6.47163540986457,0,0,0.3923414918878525,Very High
3192,Beauty,SupplierE,Direct,Central,165.0494599227007,7,2.789903295759642,1.552284326637292,0,0,0.3920458940796665,Very High
1793,Sports,SupplierE,Affiliate,Central,34.17004406835289,10,3.245113149928147,17.08183813566967,1,0,0.391630758946296,Very High
6595,Clothing,SupplierC,Organic Search,East,35.59430566593949,10,2.3390900931128336,6.349429772863989,0,1,0.3915753199511323,Very High
8177,Sports,SupplierC,Social Media,West,36.903941267905694,13,2.7237163000087596,7.498085329490907,1,0,0.39151790788058066,Very High
5250,Electronics,SupplierE,Organic Search,South,104.41663461026933,10,2.634169820837477,24.603791817861726,0,0,0.39139780731833246,Very High
8123,Clothing,SupplierA,Email,West,69.62705227281842,11,2.881694914301864,4.634951019322297,0,0,0.39120738603545935,Very High
2131,Toys,SupplierC,Email,South,29.39133858063206,8,2.745584544511913,44.56732177722424,0,0,0.39081136554688867,Very High
9437,Sports,SupplierC,Direct,West,42.48391312863775,11,2.0895978390313137,0.297636229516519,0,0,0.39051259705778657,Very High
9561,Sports,SupplierB,Email,Central,51.738041768778594,12,3.3350878235345207,1.1792468398573375,0,1,0.3902608393445878,Very High
2120,Clothing,SupplierC,Social Media,North,122.37567323115368,7,3.0975626183528573,29.995802263188615,0,1,0.3901578547268863,Very High
717,Electronics,SupplierC,Affiliate,West,45.57315371837907,6,3.25655935133323,25.890421546040137,1,1,0.38987369876545774,Very High
7662,Toys,SupplierB,Social Media,West,28.728148392715212,14,3.397147227405489,6.950940140465963,0,1,0.3898691846026839,Very High
3397,Beauty,SupplierA,Organic Search,East,34.383316457006664,10,3.049254113948453,22.010422789095244,0,0,0.389837933714789,Very High
7317,Electronics,SupplierE,Paid Search,West,105.72612248299002,11,3.231137136353429,2.83041275937717,0,1,0.3898139014048981,Very High
4322,Sports,SupplierE,Organic Search,West,71.31140863531368,11,3.470340897019305,10.84469559526027,0,0,0.3897233429141424,Very High
1664,Toys,SupplierD,Organic Search,North,87.72420224449458,7,2.9366924307158095,35.692137131871156,0,0,0.3897172354272932,Very High
8461,Clothing,SupplierD,Direct,East,46.37595009466608,9,3.098064776883323,7.137900647594304,0,1,0.38955062271810414,Very High
447,Clothing,SupplierA,Paid Search,West,91.1236145864169,12,3.3376801783872847,5.503396197348,1,0,0.3890600322443097,Very High
3716,Beauty,SupplierE,Email,Central,87.86408188827058,7,3.3369849479318194,5.546939510245879,0,0,0.3887343020720054,Very High
2705,Beauty,SupplierA,Affiliate,Central,78.68013123210486,9,2.9186620553554485,7.41452460095855,1,0,0.3882427473299676,Very High
3336,Sports,SupplierA,Affiliate,North,159.2467986270345,12,3.2147499338554963,4.139683651757393,0,0,0.38820971350287414,Very High
5767,Electronics,SupplierE,Affiliate,South,20.649852521690487,9,3.1050295802006405,3.4966567684079624,0,0,0.38808156710895175,Very High
2434,Sports,SupplierA,Social Media,South,120.06945013152234,14,3.021912365174317,2.524512806322923,0,0,0.3879133594501245,Very High
1435,Electronics,SupplierE,Organic Search,South,40.56681582863745,10,3.2688903021624287,2.209974475308572,0,0,0.38744824221805296,Very High
9734,Clothing,SupplierD,Affiliate,South,17.10414582155194,9,3.1134756056596222,2.2087273585042007,0,0,0.38737600525523724,Very High
